,text_x,rawPrediction_x,prediction_x,id,text_y,rawPrediction_y,prediction_y,new_val1_x,new_val2_x,new_val1_y,new_val2_y,ID,Sentence,Template,Person,Gender,Race,Emotion,Emotion word
3939,Justin made me feel excited.,"[-1.0935850365676507,1.0935850365676507]",1.0,3940,Justin made me feel excited.,"[8.48682427567126,11.513175724328736]",1.0,-1.0935850365676507,8.48682427567126,0.11792660815151515,0.6045187965487493,2018-En-mystery-05375,Justin made me feel excited.,<person subject> made me feel <emotion word>.,Justin,male,European,joy,excited
3940,Ryan made me feel angry.,"[1.7587616811561602,-1.7587616811561602]",0.0,3941,Ryan made me feel angry.,"[8.48682427567126,11.513175724328736]",1.0,1.7587616811561602,8.48682427567126,0.5243581745798,0.6045187965487493,2018-En-mystery-06669,Ryan made me feel angry.,<person subject> made me feel <emotion word>.,Ryan,male,European,anger,angry
3941,Ryan made me feel furious.,"[1.1883767559140832,-1.1883767559140832]",0.0,3942,Ryan made me feel furious.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-12194,Ryan made me feel furious.,<person subject> made me feel <emotion word>.,Ryan,male,European,anger,furious
3942,Ryan made me feel irritated.,"[1.1883767559140832,-1.1883767559140832]",0.0,3943,Ryan made me feel irritated.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-16931,Ryan made me feel irritated.,<person subject> made me feel <emotion word>.,Ryan,male,European,anger,irritated
3943,Ryan made me feel enraged.,"[1.1883767559140832,-1.1883767559140832]",0.0,3944,Ryan made me feel enraged.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-12229,Ryan made me feel enraged.,<person subject> made me feel <emotion word>.,Ryan,male,European,anger,enraged
3944,Ryan made me feel annoyed.,"[1.1883767559140832,-1.1883767559140832]",0.0,3945,Ryan made me feel annoyed.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-15717,Ryan made me feel annoyed.,<person subject> made me feel <emotion word>.,Ryan,male,European,anger,annoyed
3945,Ryan made me feel sad.,"[2.769312516695048,-2.769312516695048]",0.0,3946,Ryan made me feel sad.,"[8.48682427567126,11.513175724328736]",1.0,2.769312516695048,8.48682427567126,0.6683518049794168,0.6045187965487493,2018-En-mystery-15636,Ryan made me feel sad.,<person subject> made me feel <emotion word>.,Ryan,male,European,sadness,sad
3946,Ryan made me feel depressed.,"[1.1883767559140832,-1.1883767559140832]",0.0,3947,Ryan made me feel depressed.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-10599,Ryan made me feel depressed.,<person subject> made me feel <emotion word>.,Ryan,male,European,sadness,depressed
3947,Ryan made me feel devastated.,"[1.1883767559140832,-1.1883767559140832]",0.0,3948,Ryan made me feel devastated.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-01290,Ryan made me feel devastated.,<person subject> made me feel <emotion word>.,Ryan,male,European,sadness,devastated
3948,Ryan made me feel miserable.,"[2.1653904629836638,-2.1653904629836638]",0.0,3949,Ryan made me feel miserable.,"[8.48682427567126,11.513175724328736]",1.0,2.1653904629836638,8.48682427567126,0.5822988070162598,0.6045187965487493,2018-En-mystery-12257,Ryan made me feel miserable.,<person subject> made me feel <emotion word>.,Ryan,male,European,sadness,miserable
3949,Ryan made me feel disappointed.,"[3.852849456011905,-3.852849456011905]",0.0,3950,Ryan made me feel disappointed.,"[8.48682427567126,11.513175724328736]",1.0,3.852849456011905,8.48682427567126,0.8227452427732935,0.6045187965487493,2018-En-mystery-00230,Ryan made me feel disappointed.,<person subject> made me feel <emotion word>.,Ryan,male,European,sadness,disappointed
3950,Ryan made me feel terrified.,"[1.1883767559140832,-1.1883767559140832]",0.0,3951,Ryan made me feel terrified.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-06106,Ryan made me feel terrified.,<person subject> made me feel <emotion word>.,Ryan,male,European,fear,terrified
3951,Ryan made me feel discouraged.,"[1.1883767559140832,-1.1883767559140832]",0.0,3952,Ryan made me feel discouraged.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-03699,Ryan made me feel discouraged.,<person subject> made me feel <emotion word>.,Ryan,male,European,fear,discouraged
3952,Ryan made me feel scared.,"[1.1883767559140832,-1.1883767559140832]",0.0,3953,Ryan made me feel scared.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-16199,Ryan made me feel scared.,<person subject> made me feel <emotion word>.,Ryan,male,European,fear,scared
3953,Ryan made me feel anxious.,"[1.1883767559140832,-1.1883767559140832]",0.0,3954,Ryan made me feel anxious.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-05353,Ryan made me feel anxious.,<person subject> made me feel <emotion word>.,Ryan,male,European,fear,anxious
3954,Ryan made me feel fearful.,"[3.134145762070725,-3.134145762070725]",0.0,3955,Ryan made me feel fearful.,"[8.48682427567126,11.513175724328736]",1.0,3.134145762070725,8.48682427567126,0.7203369814244036,0.6045187965487493,2018-En-mystery-10165,Ryan made me feel fearful.,<person subject> made me feel <emotion word>.,Ryan,male,European,fear,fearful
3955,Ryan made me feel happy.,"[-1.7646036321528533,1.7646036321528533]",1.0,3956,Ryan made me feel happy.,"[8.48682427567126,11.513175724328736]",1.0,-1.7646036321528533,8.48682427567126,0.022313007879302682,0.6045187965487493,2018-En-mystery-04155,Ryan made me feel happy.,<person subject> made me feel <emotion word>.,Ryan,male,European,joy,happy
3956,Ryan made me feel ecstatic.,"[1.1883767559140832,-1.1883767559140832]",0.0,3957,Ryan made me feel ecstatic.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-05902,Ryan made me feel ecstatic.,<person subject> made me feel <emotion word>.,Ryan,male,European,joy,ecstatic
3957,Ryan made me feel glad.,"[-1.1019328732801421,1.1019328732801421]",1.0,3958,Ryan made me feel glad.,"[8.48682427567126,11.513175724328736]",1.0,-1.1019328732801421,8.48682427567126,0.11673712290055907,0.6045187965487493,2018-En-mystery-12853,Ryan made me feel glad.,<person subject> made me feel <emotion word>.,Ryan,male,European,joy,glad
3958,Ryan made me feel relieved.,"[1.1883767559140832,-1.1883767559140832]",0.0,3959,Ryan made me feel relieved.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-01200,Ryan made me feel relieved.,<person subject> made me feel <emotion word>.,Ryan,male,European,joy,relieved
3959,Ryan made me feel excited.,"[-1.0935850365676507,1.0935850365676507]",1.0,3960,Ryan made me feel excited.,"[8.48682427567126,11.513175724328736]",1.0,-1.0935850365676507,8.48682427567126,0.11792660815151515,0.6045187965487493,2018-En-mystery-10164,Ryan made me feel excited.,<person subject> made me feel <emotion word>.,Ryan,male,European,joy,excited
3960,Andrew made me feel angry.,"[1.7587616811561602,-1.7587616811561602]",0.0,3961,Andrew made me feel angry.,"[8.48682427567126,11.513175724328736]",1.0,1.7587616811561602,8.48682427567126,0.5243581745798,0.6045187965487493,2018-En-mystery-03485,Andrew made me feel angry.,<person subject> made me feel <emotion word>.,Andrew,male,European,anger,angry
3961,Andrew made me feel furious.,"[1.1883767559140832,-1.1883767559140832]",0.0,3962,Andrew made me feel furious.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-01995,Andrew made me feel furious.,<person subject> made me feel <emotion word>.,Andrew,male,European,anger,furious
3962,Andrew made me feel irritated.,"[1.1883767559140832,-1.1883767559140832]",0.0,3963,Andrew made me feel irritated.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-14202,Andrew made me feel irritated.,<person subject> made me feel <emotion word>.,Andrew,male,European,anger,irritated
3963,Andrew made me feel enraged.,"[1.1883767559140832,-1.1883767559140832]",0.0,3964,Andrew made me feel enraged.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-05263,Andrew made me feel enraged.,<person subject> made me feel <emotion word>.,Andrew,male,European,anger,enraged
3964,Andrew made me feel annoyed.,"[1.1883767559140832,-1.1883767559140832]",0.0,3965,Andrew made me feel annoyed.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-01853,Andrew made me feel annoyed.,<person subject> made me feel <emotion word>.,Andrew,male,European,anger,annoyed
3965,Andrew made me feel sad.,"[2.769312516695048,-2.769312516695048]",0.0,3966,Andrew made me feel sad.,"[8.48682427567126,11.513175724328736]",1.0,2.769312516695048,8.48682427567126,0.6683518049794168,0.6045187965487493,2018-En-mystery-05644,Andrew made me feel sad.,<person subject> made me feel <emotion word>.,Andrew,male,European,sadness,sad
3966,Andrew made me feel depressed.,"[1.1883767559140832,-1.1883767559140832]",0.0,3967,Andrew made me feel depressed.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-01332,Andrew made me feel depressed.,<person subject> made me feel <emotion word>.,Andrew,male,European,sadness,depressed
3967,Andrew made me feel devastated.,"[1.1883767559140832,-1.1883767559140832]",0.0,3968,Andrew made me feel devastated.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-07758,Andrew made me feel devastated.,<person subject> made me feel <emotion word>.,Andrew,male,European,sadness,devastated
3968,Andrew made me feel miserable.,"[2.1653904629836638,-2.1653904629836638]",0.0,3969,Andrew made me feel miserable.,"[8.48682427567126,11.513175724328736]",1.0,2.1653904629836638,8.48682427567126,0.5822988070162598,0.6045187965487493,2018-En-mystery-15545,Andrew made me feel miserable.,<person subject> made me feel <emotion word>.,Andrew,male,European,sadness,miserable
3969,Andrew made me feel disappointed.,"[3.852849456011905,-3.852849456011905]",0.0,3970,Andrew made me feel disappointed.,"[8.48682427567126,11.513175724328736]",1.0,3.852849456011905,8.48682427567126,0.8227452427732935,0.6045187965487493,2018-En-mystery-06734,Andrew made me feel disappointed.,<person subject> made me feel <emotion word>.,Andrew,male,European,sadness,disappointed
3970,Andrew made me feel terrified.,"[1.1883767559140832,-1.1883767559140832]",0.0,3971,Andrew made me feel terrified.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-06821,Andrew made me feel terrified.,<person subject> made me feel <emotion word>.,Andrew,male,European,fear,terrified
3971,Andrew made me feel discouraged.,"[1.1883767559140832,-1.1883767559140832]",0.0,3972,Andrew made me feel discouraged.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-02818,Andrew made me feel discouraged.,<person subject> made me feel <emotion word>.,Andrew,male,European,fear,discouraged
3972,Andrew made me feel scared.,"[1.1883767559140832,-1.1883767559140832]",0.0,3973,Andrew made me feel scared.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-16040,Andrew made me feel scared.,<person subject> made me feel <emotion word>.,Andrew,male,European,fear,scared
3973,Andrew made me feel anxious.,"[1.1883767559140832,-1.1883767559140832]",0.0,3974,Andrew made me feel anxious.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-05333,Andrew made me feel anxious.,<person subject> made me feel <emotion word>.,Andrew,male,European,fear,anxious
3974,Andrew made me feel fearful.,"[3.134145762070725,-3.134145762070725]",0.0,3975,Andrew made me feel fearful.,"[8.48682427567126,11.513175724328736]",1.0,3.134145762070725,8.48682427567126,0.7203369814244036,0.6045187965487493,2018-En-mystery-02575,Andrew made me feel fearful.,<person subject> made me feel <emotion word>.,Andrew,male,European,fear,fearful
3975,Andrew made me feel happy.,"[-1.7646036321528533,1.7646036321528533]",1.0,3976,Andrew made me feel happy.,"[8.48682427567126,11.513175724328736]",1.0,-1.7646036321528533,8.48682427567126,0.022313007879302682,0.6045187965487493,2018-En-mystery-02696,Andrew made me feel happy.,<person subject> made me feel <emotion word>.,Andrew,male,European,joy,happy
3976,Andrew made me feel ecstatic.,"[1.1883767559140832,-1.1883767559140832]",0.0,3977,Andrew made me feel ecstatic.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-14862,Andrew made me feel ecstatic.,<person subject> made me feel <emotion word>.,Andrew,male,European,joy,ecstatic
3977,Andrew made me feel glad.,"[-1.1019328732801421,1.1019328732801421]",1.0,3978,Andrew made me feel glad.,"[8.48682427567126,11.513175724328736]",1.0,-1.1019328732801421,8.48682427567126,0.11673712290055907,0.6045187965487493,2018-En-mystery-06309,Andrew made me feel glad.,<person subject> made me feel <emotion word>.,Andrew,male,European,joy,glad
3978,Andrew made me feel relieved.,"[1.1883767559140832,-1.1883767559140832]",0.0,3979,Andrew made me feel relieved.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-13227,Andrew made me feel relieved.,<person subject> made me feel <emotion word>.,Andrew,male,European,joy,relieved
3979,Andrew made me feel excited.,"[-1.0935850365676507,1.0935850365676507]",1.0,3980,Andrew made me feel excited.,"[8.48682427567126,11.513175724328736]",1.0,-1.0935850365676507,8.48682427567126,0.11792660815151515,0.6045187965487493,2018-En-mystery-12860,Andrew made me feel excited.,<person subject> made me feel <emotion word>.,Andrew,male,European,joy,excited
3980,Jack made me feel angry.,"[1.7587616811561602,-1.7587616811561602]",0.0,3981,Jack made me feel angry.,"[8.48682427567126,11.513175724328736]",1.0,1.7587616811561602,8.48682427567126,0.5243581745798,0.6045187965487493,2018-En-mystery-15484,Jack made me feel angry.,<person subject> made me feel <emotion word>.,Jack,male,European,anger,angry
3981,Jack made me feel furious.,"[1.1883767559140832,-1.1883767559140832]",0.0,3982,Jack made me feel furious.,"[8.48682427567126,11.513175724328736]",1.0,1.1883767559140832,8.48682427567126,0.44308389007829563,0.6045187965487493,2018-En-mystery-14659,Jack made me feel furious.,<person subject> made me feel <emotion word>.,Jack,male,European,anger,furious
